dates tide
1991.21903 -21.92766
1991.22177 -4.406789000000001
1991.2245 10.180159999999999
1991.22724 17.73087
1991.22998 16.0568
1991.23272 5.386471
1991.23546 -11.720059999999998
1991.23819 -31.116049999999998
1991.24093 -48.326919999999994
1991.24367 -59.86313
1991.24641 -64.02219
1991.24914 -60.89804
1991.25188 -51.80207000000001
1991.25462 -38.5863
1991.25736 -23.235719999999997
1991.2601 -7.742609
1991.26283 5.942653
1991.26557 16.02052
1991.26831 20.97601
1991.27105 19.6944
1991.27379 11.667090000000002
1991.27652 -2.569161
1991.27926 -20.88597
1991.282 -39.41071
1991.28474 -53.2957
1991.28747 -58.404849999999996
1991.29021 -53.1579
1991.29295 -39.446569999999994
1991.29569 -21.999390000000002
1991.29843 -6.516089
1991.30116 2.405142
1991.3039 2.564241
1991.30664 -5.662087
1991.30938 -19.94254
1991.31211 -36.88325
1991.31485 -52.86304
1991.31759 -64.74477999999999
1991.32033 -70.44475
1991.32307 -69.24903
1991.3258 -61.76181
1991.32854 -49.53218
1991.33128 -34.5741
1991.33402 -18.988400000000002
1991.33676 -4.740021
1991.33949 6.474926
1991.34223 13.317210000000001
1991.34497 14.835339999999999
1991.34771 10.48286
1991.35044 0.287866
1991.35318 -14.704080000000001
1991.35592 -31.9203
1991.35866 -47.25361
1991.3614 -56.07191
1991.36413 -55.114790000000006
1991.36687 -44.325070000000004
1991.36961 -27.389860000000002
1991.37235 -10.42017
1991.37509 0.6181105
1991.37782 2.29259
1991.38056 -5.334268
1991.3833 -19.41475
1991.38604 -35.93244
1991.38877 -51.16719
1991.39151 -62.419309999999996
1991.39425 -68.08841
1991.39699 -67.53045
1991.39973 -60.973620000000004
1991.40246 -49.47256
1991.4052 -34.7563
1991.40794 -18.92428
1991.41068 -4.082046
1991.41342 7.963888
1991.41615 15.89022
1991.41889 18.91042
1991.42163 16.727339999999998
1991.42437 9.486647999999999
1991.4271 -2.106127
1991.42984 -16.43991
1991.43258 -30.665840000000003
1991.43532 -40.902210000000004
1991.43806 -43.37566
1991.44079 -36.24988
1991.44353 -21.13803
1991.44627 -3.1299900000000003
1991.44901 11.07121
1991.45175 16.05932
1991.45448 10.04876
1991.45722 -4.682929000000001
1991.45996 -23.2964
1991.4627 -40.71291
1991.46543 -53.359159999999996
1991.46817 -59.63811
1991.47091 -59.41798
1991.47365 -53.322210000000005
1991.47639 -42.3731
1991.47912 -27.992320000000003
1991.48186 -12.03355
1991.4846 3.3953930000000003
1991.48734 16.29184
1991.49008 25.10975
1991.49281 28.95682
1991.49555 27.61886
1991.49829 21.48385
1991.50103 11.47233
1991.50376 -0.9313895999999999
1991.5065 -13.55058
1991.50924 -23.492420000000003
1991.51198 -27.58419
1991.51472 -23.47746
1991.51745 -11.10633
1991.52019 6.378638
1991.52293 23.124689999999998
1991.52567 32.71871
1991.52841 31.010630000000003
1991.53114 18.0301
1991.53388 -2.148061
1991.53662 -23.44995
1991.53936 -40.44614
1991.54209 -50.08473
1991.54483 -51.85044
1991.54757 -46.8132
1991.55031 -36.56414
1991.55305 -22.72025
1991.55578 -6.975206
1991.55852 8.754742
1991.56126 22.43993
1991.564 32.28512
1991.56674 37.07822
1991.56947 36.36782
1991.57221 30.480000000000004
1991.57495 20.4702
1991.57769 8.058359000000001
1991.58042 -4.476189
1991.58316 -14.49485
1991.5859 -19.36779
1991.58864 -17.09296
1991.59138 -7.153918
1991.59411 8.667372
1991.59685 26.09743
1991.59959 39.33173
1991.60233 43.10808
1991.60507 35.0223
1991.6078 16.787309999999998
1991.61054 -6.407532
1991.61328 -28.14258
1991.61602 -43.326150000000005
1991.61875 -49.6764
1991.62149 -47.594390000000004
1991.62423 -38.98456
1991.62697 -26.06386
1991.62971 -10.83502
1991.63244 4.84017
1991.63518 19.063830000000003
1991.63792 29.986520000000002
1991.64066 36.12088
1991.64339 36.63743
1991.64613 31.502729999999996
1991.64887 21.51814
1991.65161 8.342182
1991.65435 -5.566355
1991.65708 -17.245060000000002
1991.65982 -23.827090000000002
1991.66256 -23.30588
1991.6653 -15.22019
1991.66804 -1.0533320000000002
1991.67077 15.792090000000002
1991.67351 30.571910000000003
1991.67625 38.40349
1991.67899 35.902210000000004
1991.68172 22.64498
1991.68446 1.649202
1991.6872 -21.597559999999998
1991.68994 -41.20968
1991.69268 -53.01795
1991.69541 -55.64406
1991.69815 -50.174879999999995
1991.70089 -38.97708
1991.70363 -24.5732
1991.70637 -9.150516
1991.7091 5.386051999999999
1991.71184 17.27157
1991.71458 24.95856
1991.71732 27.36218
1991.72005 24.06406
1991.72279 15.40672
1991.72553 2.5787
1991.72827 -12.277629999999998
1991.73101 -26.136589999999998
1991.73374 -35.6158
1991.73648 -37.97427
1991.73922 -32.18785
1991.74196 -19.53695
1991.7447 -3.38034
1991.74743 11.772609999999998
1991.75017 21.49941
1991.75291 22.6385
1991.75565 14.169120000000001
1991.75838 -2.386429
1991.76112 -23.247770000000003
1991.76386 -43.438700000000004
1991.7666 -58.352090000000004
1991.76934 -65.16585
1991.77207 -63.44619
1991.77481 -54.739509999999996
1991.77755 -41.56542
1991.78029 -26.49001
1991.78303 -11.697460000000001
1991.78576 1.015141
1991.7885 10.16212
1991.79124 14.62952
1991.79398 13.818290000000001
1991.79671 7.737486
1991.79945 -2.938089
1991.80219 -16.7298
1991.80493 -31.18344
1991.80767 -42.99087
1991.8104 -48.74752
1991.81314 -46.26392
1991.81588 -35.786500000000004
1991.81862 -20.316209999999998
1991.82136 -4.680969
1991.82409 6.209645
1991.82683 9.032969
1991.82957 2.920139
1991.83231 -10.62383
1991.83504 -28.41658
1991.83778 -46.50829
1991.84052 -61.09296
1991.84326 -69.33697000000001
1991.846 -69.97978
1991.84873 -63.48985999999999
1991.85147 -51.687329999999996
1991.85421 -37.03092
1991.85695 -21.94495
1991.85969 -8.450735
1991.86242 1.916169
1991.86516 8.094107000000001
1991.8679 9.513989
1991.87064 6.122929
1991.87337 -1.627703
1991.87611 -12.75277
1991.87885 -25.56602
1991.88159 -37.50276
1991.88433 -45.33352
1991.88706 -46.10267
1991.8898 -38.5892
1991.89254 -24.45981
1991.89528 -8.18321
1991.89802 4.5546940000000005
1991.90075 9.190140000000001
1991.90349 4.0863190000000005
1991.90623 -9.122867000000001
1991.90897 -26.60964
1991.9117 -44.008900000000004
1991.91444 -57.72941
1991.91718 -65.52235
1991.91992 -66.49038
1991.92266 -60.90459
1991.92539 -50.00631
1991.92813 -35.74675
1991.93087 -20.40469
1991.93361 -6.157824000000001
1991.93634 5.246004
1991.93908 12.64713
1991.94182 15.5015
1991.94456 13.838629999999998
1991.9473 8.175139
1991.95003 -0.5766572
1991.95277 -11.10933
1991.95551 -21.582140000000003
1991.95825 -29.52349
1991.96099 -32.16421
1991.96372 -27.45456
1991.96646 -15.455350000000001
1991.9692 0.7920613
1991.97194 15.81457
1991.97467 23.779110000000003
1991.97741 21.10102
1991.98015 8.087534
1991.98289 -11.34125
1991.98563 -31.58185
1991.98836 -47.67728
1991.9911 -56.7722
1991.99384 -58.23893
1991.99658 -52.93917999999999
1992.0 -42.4157
1992.00273 -28.47364
1992.00546 -13.08225
1992.00819 1.710146
1992.01092 14.0144
1992.01365 22.41129
1992.01638 26.165249999999997
1992.01911 25.261400000000002
1992.02184 20.303060000000002
1992.02457 12.35205
1992.0273 2.7918529999999997
1992.03003 -6.7230300000000005
1992.03276 -14.242310000000002
1992.03549 -17.590139999999998
1992.03823 -14.81323
1992.04096 -5.1260270000000006
1992.04369 10.004990000000001
1992.04642 26.444820000000004
1992.04915 38.35825
1992.05188 40.48862
1992.05461 30.6607
1992.05734 11.01806
1992.06007 -12.83975
1992.0628 -34.33894
1992.06553 -48.55607
1992.06826 -53.57631
1992.07099 -50.18231000000001
1992.07372 -40.56661
1992.07645 -27.134890000000002
1992.07918 -12.004280000000001
1992.08191 2.934427
1992.08464 15.885470000000002
1992.08737 25.26592
1992.0901 30.00771
1992.09283 29.79256
1992.09556 25.074
1992.09829 16.93561
1992.10102 6.909631
1992.10375 -3.1766929999999998
1992.10648 -11.33853
1992.10922 -15.608
1992.11195 -14.33006
1992.11468 -6.670450000000001
1992.11741 6.692769999999999
1992.12014 23.00561
1992.12287 37.562000000000005
1992.1256 44.94073
1992.12833 41.13876
1992.13106 25.60199
1992.13379 1.900358
1992.13652 -23.55453
1992.13925 -44.146910000000005
1992.14198 -55.576409999999996
1992.14471 -56.93372
1992.14744 -50.04698
1992.15017 -37.91205
1992.1529 -23.359830000000002
1992.15563 -8.578348
1992.15836 4.706803
1992.16109 14.983950000000002
1992.16382 21.01135
1992.16655 22.09807
1992.16928 18.31681
1992.17201 10.49534
1992.17474 0.06760097
1992.17747 -11.08179
1992.1802 -20.77594
1992.18294 -26.811930000000004
1992.18567 -27.39207
1992.1884 -21.64414
1992.19113 -10.08066
1992.19386 5.148416
1992.19659 20.3619
1992.19932 30.99345
1992.20205 32.860009999999996
1992.20478 23.78224
1992.20751 4.841177
1992.21024 -19.55941
1992.21297 -43.14656
1992.2157 -60.15644
1992.21843 -67.39831
1992.22116 -64.93952999999999
1992.22389 -55.26021
1992.22662 -41.67257
1992.22935 -27.06513
1992.23208 -13.506289999999998
1992.23481 -2.475978
1992.23754 4.857473000000001
1992.24027 7.661772
1992.243 5.668276
1992.24573 -0.679801
1992.24846 -10.27217
1992.25119 -21.45717
1992.25392 -32.14412
1992.25666 -39.97423
1992.25939 -42.74753
1992.26212 -39.115379999999995
1992.26485 -29.255090000000003
1992.26758 -15.137659999999999
1992.27031 -0.1936487
1992.27304 11.51236
1992.27577 16.32879
1992.2785 12.041170000000001
1992.28123 -1.332758
1992.28396 -21.24496
1992.28669 -43.11182
1992.28942 -61.65979
1992.29215 -72.68867
1992.29488 -74.43476
1992.29761 -67.84208
1992.30034 -55.693650000000005
1992.30307 -41.24398
1992.3058 -27.18119
1992.30853 -15.321839999999998
1992.31126 -6.824895
1992.31399 -2.43845
1992.31672 -2.506056
1992.31945 -6.830312
1992.32218 -14.617059999999999
1992.32491 -24.55108
1992.32765 -34.88018
1992.33038 -43.46559
1992.33311 -47.98833
1992.33584 -46.54228
1992.33857 -38.531310000000005
1992.3413 -25.37374
1992.34403 -10.44037
1992.34676 1.932351
1992.34949 7.918659
1992.35222 5.452419
1992.35495 -5.244435
1992.35768 -21.879720000000002
1992.36041 -40.78164
1992.36314 -57.803239999999995
1992.36587 -69.30623
1992.3686 -73.07371
1992.37133 -68.86619999999999
1992.37406 -58.33307
1992.37679 -44.27384
1992.37952 -29.63021
1992.38225 -16.72935
1992.38498 -7.0480920000000005
1992.38771 -1.359105
1992.39044 0.07455877999999999
1992.39317 -2.554671
1992.3959 -8.578255
1992.39863 -16.89054
1992.40137 -26.041189999999997
1992.4041 -34.278
1992.40683 -39.57365
1992.40956 -39.89299
1992.41229 -33.92032
1992.41502 -22.04843
1992.41775 -6.965377
1992.42048 6.825233999999999
1992.42321 14.59575
1992.42594 13.338140000000001
1992.42867 2.981659
1992.4314 -13.73872
1992.43413 -32.528459999999995
1992.43686 -49.08008
1992.43959 -60.18064
1992.44232 -64.15384
1992.44505 -60.84346
1992.44778 -51.39967000000001
1992.45051 -37.94085
1992.45324 -23.05726
1992.45597 -9.221812
1992.4587 1.688912
1992.46143 8.594384
1992.46416 11.15244
1992.46689 9.608484
1992.46962 4.675889
1992.47235 -2.558056
1992.47509 -10.74342
1992.47782 -18.3627
1992.48055 -23.755
1992.48328 -25.16545
1992.48601 -21.0848
1992.48874 -11.03429
1992.49147 3.505596
1992.4942 18.76087
1992.49693 29.565710000000003
1992.49966 31.388060000000003
1992.50239 22.4701
1992.50512 4.796928
1992.50785 -16.73012
1992.51058 -36.4013
1992.51331 -49.832890000000006
1992.51604 -55.057
1992.51877 -52.35095
1992.5215 -43.37414
1992.52423 -30.34215
1992.52696 -15.573770000000001
1992.52969 -1.290664
1992.53242 10.57507
1992.53515 18.632469999999998
1992.53788 22.22442
1992.54061 21.44985
1992.54334 17.03227
1992.54608 10.12913
1992.54881 2.149946
1992.55154 -5.392816
1992.55427 -10.97979
1992.557 -13.13429
1992.55973 -10.54228
1992.56246 -2.445461
1992.56519 10.63683
1992.56792 26.20756
1992.57065 39.801629999999996
1992.57338 46.21556
1992.57611 41.69382
1992.57884 25.95369
1992.58157 2.745946
1992.5843 -21.56159
1992.58703 -40.635470000000005
1992.58976 -50.551050000000004
1992.59249 -50.676739999999995
1992.59522 -42.939840000000004
1992.59795 -30.332620000000002
1992.60068 -15.70622
1992.60341 -1.3272730000000001
1992.60614 11.03646
1992.60887 19.99596
1992.6116 24.63771
1992.61433 24.724239999999998
1992.61706 20.76692
1992.6198 13.888000000000002
1992.62253 5.571199
1992.62526 -2.566126
1992.62799 -8.930452
1992.63072 -12.067469999999998
1992.63345 -10.79187
1992.63618 -4.40801
1992.63891 6.902775999999999
1992.64164 21.5747
1992.64437 36.3411
1992.6471 46.612610000000004
1992.64983 47.85048
1992.65256 37.57894
1992.65529 16.99277
1992.65802 -8.962561
1992.66075 -33.37119
1992.66348 -50.133739999999996
1992.66621 -56.22067
1992.66894 -52.22988
1992.67167 -41.2406
1992.6744 -26.98339
1992.67713 -12.50371
1992.67986 0.1846427
1992.68259 9.791684
1992.68532 15.433779999999999
1992.68805 16.64481
1992.69078 13.57971
1992.69352 7.0989960000000005
1992.69625 -1.391455
1992.69898 -10.220609999999999
1992.70171 -17.68242
1992.70444 -22.188100000000002
1992.70717 -22.43449
1992.7099 -17.66055
1992.71263 -7.963374000000001
1992.71536 5.417318
1992.71809 19.96138
1992.72082 32.04318
1992.72355 37.62393
1992.72628 33.52075
1992.72901 18.90447
1992.73174 -3.7503469999999997
1992.73447 -29.04318
1992.7372 -50.49002
1992.73993 -63.02196
1992.74266 -64.80555
1992.74539 -57.43154
1992.74812 -44.57062
1992.75085 -30.11484
1992.75358 -16.92682
1992.75631 -6.627936999999999
1992.75904 -0.03432808
1992.76177 2.4394549999999997
1992.76451 0.7505995
1992.76724 -4.589751
1992.76997 -12.45736
1992.7727 -21.297749999999997
1992.77543 -29.40041
1992.77816 -35.09706
1992.78089 -36.91222
1992.78362 -33.81877
1992.78635 -25.63785
1992.78908 -13.40166
1992.79181 0.5814547
1992.79454 13.08137
1992.79727 20.64343
1992.8 20.46621
1992.80273 11.299050000000001
1992.80546 -5.858457
1992.80819 -27.60262
1992.81092 -48.85296
1992.81365 -64.43843
1992.81638 -70.94371
1992.81911 -67.88105999999999
1992.82184 -57.54251
1992.82457 -43.68358
1992.8273 -29.896910000000002
1992.83003 -18.59429
1992.83276 -10.92099
1992.83549 -7.223384
1992.83823 -7.4578999999999995
1992.84096 -11.25033
1992.84369 -17.77016
1992.84642 -25.72229
1992.84915 -33.538340000000005
1992.85188 -39.60985
1992.85461 -42.43842
1992.85734 -40.79983
1992.86007 -34.10393
1992.8628 -22.912409999999998
1992.86553 -9.263766
1992.86826 3.58675
1992.87099 12.0673
1992.87372 13.44939
1992.87645 6.733293000000001
1992.87918 -7.05458
1992.88191 -25.12879
1992.88464 -43.59831
1992.88737 -58.375429999999994
1992.8901 -66.23317
1992.89283 -65.75859
1992.89556 -57.786809999999996
1992.89829 -45.00809
1992.90102 -30.87522
1992.90375 -18.38395
1992.90648 -9.353415
1992.90922 -4.424294
1992.91195 -3.480035
1992.91468 -6.019517
1992.91741 -11.258550000000001
1992.92014 -18.09157
1992.92287 -25.14104
1992.9256 -30.935
1992.92833 -34.07892
1992.93106 -33.36382
1992.93379 -27.96289
1992.93652 -17.88459
1992.93925 -4.54039
1992.94198 9.066507
1992.94471 18.98659
1992.94744 21.730729999999998
1992.95017 15.74937
1992.9529 2.140932
1992.95563 -15.78273
1992.95836 -33.73979
1992.96109 -47.819779999999994
1992.96382 -55.38272
1992.96655 -55.4148
1992.96928 -48.51149
1992.97201 -36.61785
1992.97474 -22.51929
1992.97747 -9.109194
1992.9802 1.349385
1992.98294 7.6538379999999995
1992.98567 9.637515
1992.9884 7.844866
1992.99113 3.2047169999999996
1992.99386 -3.131701
1992.99659 -9.851172
1993.0 -15.572519999999999
1993.00274 -18.9909
1993.00548 -18.99148
1993.00821 -14.74214
1993.01095 -5.9346570000000005
1993.01369 6.713964
1993.01643 20.94123
1993.01916 32.96998
1993.0219 38.52534
1993.02464 34.60829
1993.02738 21.09103
1993.03012 1.1019029999999999
1993.03285 -20.13651
1993.03559 -37.366440000000004
1993.03833 -47.095490000000005
1993.04107 -48.310919999999996
1993.04381 -42.091789999999996
1993.04654 -30.71302
1993.04928 -16.849610000000002
1993.05202 -3.089294
1993.05476 8.376825
1993.05749 16.02882
1993.06023 19.21894
1993.06297 18.17481
1993.06571 13.790400000000002
1993.06845 7.336937
1993.07118 0.233381
1993.07392 -6.0983789999999996
1993.07666 -10.34637
1993.0794 -11.41232
1993.08214 -8.493609
1993.08487 -1.195464
1993.08761 10.1925
1993.09035 24.22637
1993.09309 37.94346
1993.09582 47.15408
1993.09856 47.72721000000001
1993.1013 37.50221
1993.10404 17.77055
1993.10678 -6.740218
1993.10951 -29.60769
1993.11225 -45.284220000000005
1993.11499 -51.06277
1993.11773 -47.48031
1993.12047 -37.27644
1993.1232 -23.84558
1993.12594 -10.12964
1993.12868 1.731655
1993.13142 10.30009
1993.13415 14.73536
1993.13689 14.84834
1993.13963 11.16514
1993.14237 4.824279
1993.14511 -2.6895230000000003
1993.14784 -9.83209
1993.15058 -15.195269999999999
1993.15332 -17.612009999999998
1993.15606 -16.22905
1993.1588 -10.59622
1993.16153 -0.8203184
1993.16427 12.16685
1993.16701 26.27896
1993.16975 38.16554
1993.17248 43.74677
1993.17522 39.5808
1993.17796 24.62553
1993.1807 1.384212
1993.18344 -24.50795
1993.18617 -46.341680000000004
1993.18891 -59.022710000000004
1993.19165 -60.899429999999995
1993.19439 -53.79883
1993.19713 -41.52504
1993.19986 -27.96205
1993.2026 -15.88838
1993.20534 -6.830743
1993.20808 -1.4967579999999998
1993.21081 -0.1355978
1993.21355 -2.558977
1993.21629 -8.015217
1993.21903 -15.218380000000002
1993.22177 -22.60594
1993.2245 -28.65847
1993.22724 -32.10621
1993.22998 -32.01067
1993.23272 -27.82981
1993.23546 -19.5491
1993.23819 -7.868863999999999
1993.24093 5.61817
1993.24367 18.36005
1993.24641 27.05933
1993.24914 28.37018
1993.25188 20.103360000000002
1993.25462 2.5365569999999997
1993.25736 -20.95519
1993.2601 -44.63129
1993.26283 -62.43467
1993.26557 -70.39753
1993.26831 -68.07289
1993.27105 -58.22100999999999
1993.27379 -45.09888
1993.27652 -32.52384
1993.27926 -22.80175
1993.282 -16.78833
1993.28474 -14.53418
1993.28747 -15.779
1993.29021 -20.0016
1993.29295 -26.26101
1993.29569 -33.19594
1993.29843 -39.28103
1993.30116 -43.14807
1993.3039 -43.771080000000005
1993.30664 -40.52551
1993.30938 -33.27547
1993.31211 -22.562089999999998
1993.31485 -9.781043
1993.31759 2.834523
1993.32033 12.516729999999999
1993.32307 16.5184
1993.3258 12.8412
1993.32854 1.023383
1993.33128 -17.25693
1993.33402 -38.16814
1993.33676 -56.635889999999996
1993.33949 -68.05564
1993.34223 -70.07259
1993.34497 -63.448159999999994
1993.34771 -51.480889999999995
1993.35044 -38.34702
1993.35318 -27.38827
1993.35592 -20.2744
1993.35866 -17.22427
1993.3614 -17.73211
1993.36413 -21.09647
1993.36687 -26.4867
1993.36961 -32.796310000000005
1993.37235 -38.65046
1993.37509 -42.65477
1993.37782 -43.68516
1993.38056 -41.0335
1993.3833 -34.46007
1993.38604 -24.328300000000002
1993.38877 -11.84085
1993.39151 0.8584917999999999
1993.39425 10.990789999999999
1993.39699 15.8704
1993.39973 13.758140000000001
1993.40246 4.46441
1993.4052 -10.4881
1993.40794 -28.120350000000002
1993.41068 -44.598639999999996
1993.41342 -56.14737
1993.41615 -60.15245
1993.41889 -56.0904
1993.42163 -45.77303
1993.42437 -32.63482
1993.4271 -20.35207
1993.42984 -11.53691
1993.43258 -7.1803110000000006
1993.43532 -6.954476
1993.43806 -9.907278
1993.44079 -14.964490000000001
1993.44353 -21.02423
1993.44627 -26.863740000000004
1993.44901 -31.17176
1993.45175 -32.76922
1993.45448 -30.839710000000004
1993.45722 -25.03404
1993.45996 -15.538340000000002
1993.4627 -3.2666549999999996
1993.46543 9.887911
1993.46817 21.09308
1993.47091 27.220730000000003
1993.47365 25.97907
1993.47639 16.95828
1993.47912 1.963909
1993.48186 -15.554499999999999
1993.4846 -31.62625
1993.48734 -42.867200000000004
