y m d lod sig
2011  3 11  0.7292  0.0500 
2011  3 12  0.6473  0.0506 
2011  3 13  0.6128  0.0506 
2011  3 14  0.6618  0.0512 
2011  3 15  0.8149  0.0514 
2011  3 16  1.0551  0.0521 
2011  3 17  1.3248  0.0533 
2011  3 18  1.5372  0.0540 
2011  3 19  1.6457  0.0551 
2011  3 20  1.6082  0.0533 
2011  3 21  1.4400  0.0500 
2011  3 22  1.2081  0.0478 
2011  3 23  0.9915  0.0468 
2011  3 24  0.8515  0.0464 
2011  3 25  0.8097  0.0465 
2011  3 26  0.8577  0.0465 
2011  3 27  0.9707  0.0468 
2011  3 28  1.1146  0.0475 
2011  3 29  1.2567  0.0476 
2011  3 30  1.3613  0.0476 
2011  3 31  1.4327  0.0474 
2011  4  1  1.4928  0.0480 
2011  4  2  1.5099  0.0492 
2011  4  3  1.4477  0.0501 
2011  4  4  1.3080  0.0514 
2011  4  5  1.1252  0.0518 
2011  4  6  0.9457  0.0513 
2011  4  7  0.8116  0.0511 
2011  4  8  0.7516  0.0510 
2011  4  9  0.7568  0.0507 
2011  4 10  0.8011  0.0505 
2011  4 11  0.8933  0.0507 
2011  4 12  1.0436  0.0507 
2011  4 13  1.2335  0.0503 
2011  4 14  1.4271  0.0506 
2011  4 15  1.5826  0.0525 
2011  4 16  1.6547  0.0543 
2011  4 17  1.6132  0.0544 
2011  4 18  1.4579  0.0529 
2011  4 19  1.2289  0.0501 
2011  4 20  0.9876  0.0475 
2011  4 21  0.7933  0.0462 
2011  4 22  0.7020  0.0471 
2011  4 23  0.7138  0.0488 
2011  4 24  0.8038  0.0486 
2011  4 25  0.9261  0.0488 
2011  4 26  1.0326  0.0481 
2011  4 27  1.0964  0.0464 
2011  4 28  1.1177  0.0455 
2011  4 29  1.1025  0.0451 
2011  4 30  1.0613  0.0453 
2011  5  1  1.0136  0.0459 
2011  5  2  0.9727  0.0465 
2011  5  3  0.9346  0.0469 
2011  5  4  0.8816  0.0467 
2011  5  5  0.8208  0.0461 
2011  5  6  0.7862  0.0455 
2011  5  7  0.8182  0.0450 
2011  5  8  0.9381  0.0452 
2011  5  9  1.1261  0.0457 
2011  5 10  1.3345  0.0461 
2011  5 11  1.5348  0.0465 
2011  5 12  1.7051  0.0474 
2011  5 13  1.8151  0.0493 
2011  5 14  1.8318  0.0515 
2011  5 15  1.7314  0.0531 
2011  5 16  1.5367  0.0535 
2011  5 17  1.2887  0.0510 
2011  5 18  1.0523  0.0482 
2011  5 19  0.8793  0.0465 
2011  5 20  0.7904  0.0455 
2011  5 21  0.7780  0.0450 
2011  5 22  0.8158  0.0452 
2011  5 23  0.8672  0.0455 
2011  5 24  0.9068  0.0457 
2011  5 25  0.9322  0.0460 
2011  5 26  0.9498  0.0461 
2011  5 27  0.9549  0.0464 
2011  5 28  0.9289  0.0464 
2011  5 29  0.8639  0.0455 
2011  5 30  0.7632  0.0450 
2011  5 31  0.6548  0.0447 
2011  6  1  0.5692  0.0446 
2011  6  2  0.4994  0.0455 
2011  6  3  0.4853  0.0473 
2011  6  4  0.5559  0.0494 
2011  6  5  0.7127  0.0501 
2011  6  6  0.9189  0.0508 
2011  6  7  1.0767  0.0508 
2011  6  8  1.1548  0.0490 
2011  6  9  1.1642  0.0481 
2011  6 10  1.1104  0.0479 
2011  6 11  0.9900  0.0478 
2011  6 12  0.8068  0.0476 
2011  6 13  0.5995  0.0474 
2011  6 14  0.4037  0.0479 
2011  6 15  0.2571  0.0484 
2011  6 16  0.1889  0.0480 
2011  6 17  0.2009  0.0480 
2011  6 18  0.2650  0.0475 
2011  6 19  0.3410  0.0471 
2011  6 20  0.3897  0.0465 
2011  6 21  0.3960  0.0455 
2011  6 22  0.3701  0.0445 
2011  6 23  0.3238  0.0439 
2011  6 24  0.2342  0.0434 
2011  6 25  0.1128  0.0430 
2011  6 26  0.0106  0.0429 
2011  6 27 -0.0631  0.0431 
2011  6 28 -0.1358  0.0440 
2011  6 29 -0.2137  0.0456 
2011  6 30 -0.2799  0.0484 
2011  7  1 -0.2895  0.0519 
2011  7  2 -0.1996  0.0522 
2011  7  3 -0.0044  0.0522 
2011  7  4  0.2515  0.0515 
2011  7  5  0.4745  0.0507 
2011  7  6  0.5554  0.0502 
2011  7  7  0.4873  0.0489 
2011  7  8  0.3435  0.0480 
2011  7  9  0.1780  0.0476 
2011  7 10 -0.0104  0.0470 
2011  7 11 -0.1914  0.0469 
2011  7 12 -0.3087  0.0467 
2011  7 13 -0.3394  0.0463 
2011  7 14 -0.2976  0.0472 
2011  7 15 -0.2276  0.0474 
2011  7 16 -0.1339  0.0463 
2011  7 17  0.0066  0.0515 
2011  7 18  0.1545  0.0576 
2011  7 19  0.2463  0.0635 
2011  7 20  0.2455  0.0665 
2011  7 21  0.1453  0.0628 
2011  7 22  0.0672  0.0613 
2011  7 23  0.0185  0.0609 
2011  7 24 -0.0639  0.0573 
2011  7 25 -0.1722  0.0535 
2011  7 26 -0.2565  0.0503 
2011  7 27 -0.3188  0.0487 
2011  7 28 -0.3342  0.0493 
2011  7 29 -0.2531  0.0506 
2011  7 30 -0.0649  0.0516 
2011  7 31  0.1812  0.0521 
2011  8  1  0.4265  0.0518 
2011  8  2  0.6117  0.0505 
2011  8  3  0.6957  0.0492 
2011  8  4  0.6576  0.0478 
2011  8  5  0.4998  0.0471 
2011  8  6  0.2716  0.0468 
2011  8  7  0.0573  0.0464 
2011  8  8 -0.0934  0.0462 
2011  8  9 -0.1778  0.0452 
2011  8 10 -0.1991  0.0445 
2011  8 11 -0.1572  0.0446 
2011  8 12 -0.0715  0.0456 
2011  8 13  0.0345  0.0467 
2011  8 14  0.1364  0.0465 
2011  8 15  0.2071  0.0437 
2011  8 16  0.2451  0.0399 
2011  8 17  0.2510  0.0414 
2011  8 18  0.2101  0.0435 
2011  8 19  0.1299  0.0446 
2011  8 20  0.0358  0.0450 
2011  8 21 -0.0682  0.0445 
2011  8 22 -0.1509  0.0437 
2011  8 23 -0.1708  0.0435 
2011  8 24 -0.1142  0.0437 
2011  8 25 -0.0306  0.0445 
2011  8 26  0.1516  0.0458 
2011  8 27  0.4353  0.0476 
2011  8 28  0.7138  0.0489 
2011  8 29  0.9184  0.0493 
2011  8 30  1.0294  0.0482 
2011  8 31  1.0275  0.0467 
2011  9  1  0.9036  0.0459 
2011  9  2  0.6938  0.0455 
2011  9  3  0.4618  0.0450 
2011  9  4  0.2759  0.0441 
2011  9  5  0.1764  0.0437 
2011  9  6  0.1645  0.0439 
2011  9  7  0.2266  0.0442 
2011  9  8  0.3202  0.0440 
2011  9  9  0.4112  0.0438 
2011  9 10  0.4866  0.0438 
2011  9 11  0.5557  0.0434 
2011  9 12  0.6263  0.0433 
2011  9 13  0.6918  0.0435 
2011  9 14  0.7206  0.0438 
2011  9 15  0.6787  0.0445 
2011  9 16  0.5728  0.0456 
2011  9 17  0.4589  0.0468 
2011  9 18  0.4110  0.0474 
2011  9 19  0.4063  0.0479 
2011  9 20  0.4387  0.0481 
2011  9 21  0.5591  0.0470 
2011  9 22  0.7434  0.0459 
2011  9 23  0.9815  0.0461 
2011  9 24  1.2500  0.0469 
2011  9 25  1.5025  0.0469 
2011  9 26  1.6983  0.0464 
2011  9 27  1.7840  0.0464 
2011  9 28  1.7149  0.0456 
2011  9 29  1.4922  0.0455 
2011  9 30  1.2403  0.0457 
2011 10  1  1.0571  0.0453 
2011 10  2  0.9442  0.0455 
2011 10  3  0.8993  0.0462 
2011 10  4  0.9451  0.0465 
2011 10  5  1.0736  0.0464 
2011 10  6  1.2144  0.0472 
2011 10  7  1.3250  0.0487 
2011 10  8  1.3892  0.0506 
2011 10  9  1.3960  0.0524 
2011 10 10  1.3647  0.0535 
2011 10 11  1.3256  0.0535 
2011 10 12  1.2435  0.0514 
2011 10 13  1.0536  0.0497 
2011 10 14  0.8519  0.0486 
2011 10 15  0.6687  0.0483 
2011 10 16  0.5469  0.0475 
2011 10 17  0.5075  0.0460 
2011 10 18  0.5293  0.0454 
2011 10 19  0.6113  0.0458 
2011 10 20  0.7575  0.0466 
2011 10 21  0.9666  0.0476 
2011 10 22  1.2035  0.0478 
2011 10 23  1.4094  0.0481 
2011 10 24  1.5702  0.0481 
2011 10 25  1.5883  0.0476 
2011 10 26  1.4762  0.0476 
2011 10 27  1.2675  0.0486 
2011 10 28  1.0303  0.0503 
2011 10 29  0.8577  0.0504 
2011 10 30  0.8349  0.0476 
2011 10 31  0.8871  0.0462 
2011 11  1  0.9371  0.0466 
2011 11  2  1.0240  0.0477 
2011 11  3  1.1697  0.0486 
2011 11  4  1.3206  0.0484 
2011 11  5  1.4108  0.0482 
2011 11  6  1.4314  0.0478 
2011 11  7  1.3847  0.0475 
2011 11  8  1.2485  0.0471 
2011 11  9  1.0787  0.0466 
2011 11 10  0.9295  0.0465 
2011 11 11  0.7985  0.0467 
2011 11 12  0.6975  0.0465 
2011 11 13  0.6534  0.0453 
2011 11 14  0.6592  0.0445 
2011 11 15  0.7541  0.0440 
2011 11 16  0.9005  0.0434 
2011 11 17  1.0206  0.0431 
2011 11 18  1.1966  0.0434 
2011 11 19  1.4174  0.0442 
2011 11 20  1.5402  0.0442 
2011 11 21  1.5393  0.0436 
2011 11 22  1.4709  0.0434 
2011 11 23  1.3373  0.0431 
2011 11 24  1.1270  0.0419 
2011 11 25  0.9220  0.0417 
2011 11 26  0.7891  0.0467 
2011 11 27  0.7538  0.0489 
2011 11 28  0.7915  0.0496 
2011 11 29  0.8625  0.0502 
2011 11 30  0.9757  0.0519 
2011 12  1  1.1116  0.0559 
2011 12  2  1.1762  0.0623 
2011 12  3  1.1403  0.0693 
2011 12  4  1.0676  0.0692 
2011 12  5  0.9761  0.0644 
2011 12  6  0.8506  0.0602 
2011 12  7  0.7055  0.0575 
2011 12  8  0.5863  0.0554 
2011 12  9  0.5347  0.0558 
2011 12 10  0.5431  0.0571 
2011 12 11  0.5624  0.0575 
2011 12 12  0.6195  0.0577 
2011 12 13  0.7709  0.0553 
2011 12 14  0.9716  0.0502 
2011 12 15  1.1246  0.0484 
2011 12 16  1.2818  0.0496 
2011 12 17  1.4385  0.0515 
2011 12 18  1.5030  0.0506 
2011 12 19  1.4565  0.0504 
2011 12 20  1.3356  0.0509 
2011 12 21  1.1490  0.0537 
2011 12 22  0.9027  0.0602 
2011 12 23  0.7565  0.0636 
2011 12 24  0.7574  0.0621 
2011 12 25  0.8726  0.0615 
2011 12 26  1.0557  0.0598 
2011 12 27  1.2483  0.0594 
2011 12 28  1.4062  0.0575 
2011 12 29  1.5010  0.0603 
2011 12 30  1.5068  0.0641 
2011 12 31  1.4219  0.0666 
2012  1  1  1.2935  0.0690 
2012  1  2  1.1697  0.0631 
2012  1  3  1.0635  0.0560 
2012  1  4  0.9490  0.0515 
2012  1  5  0.8261  0.0491 
2012  1  6  0.7347  0.0496 
2012  1  7  0.7154  0.0522 
2012  1  8  0.7758  0.0527 
2012  1  9  0.8852  0.0515 
2012  1 10  1.0135  0.0508 
2012  1 11  1.1622  0.0488 
2012  1 12  1.3253  0.0470 
2012  1 13  1.4619  0.0457 
2012  1 14  1.5187  0.0461 
2012  1 15  1.4635  0.0477 
2012  1 16  1.3378  0.0487 
2012  1 17  1.1584  0.0491 
2012  1 18  0.9523  0.0481 
2012  1 19  0.7790  0.0482 
2012  1 20  0.6971  0.0495 
2012  1 21  0.7273  0.0504 
2012  1 22  0.8337  0.0500 
2012  1 23  0.9623  0.0500 
2012  1 24  1.0567  0.0506 
2012  1 25  1.1181  0.0513 
2012  1 26  1.1334  0.0506 
2012  1 27  1.0778  0.0505 
2012  1 28  0.9753  0.0508 
2012  1 29  0.8662  0.0489 
2012  1 30  0.7477  0.0478 
2012  1 31  0.6036  0.0464 
2012  2  1  0.4706  0.0451 
2012  2  2  0.3957  0.0453 
2012  2  3  0.4019  0.0461 
2012  2  4  0.4678  0.0471 
2012  2  5  0.5824  0.0481 
2012  2  6  0.7565  0.0492 
2012  2  7  0.9872  0.0503 
2012  2  8  1.2205  0.0507 
2012  2  9  1.3927  0.0515 
2012  2 10  1.4647  0.0535 
2012  2 11  1.4416  0.0556 
2012  2 12  1.3560  0.0551 
2012  2 13  1.1867  0.0526 
2012  2 14  0.9313  0.0506 
2012  2 15  0.6947  0.0506 
2012  2 16  0.5615  0.0510 
2012  2 17  0.5462  0.0507 
2012  2 18  0.6183  0.0494 
2012  2 19  0.7310  0.0485 
2012  2 20  0.8362  0.0488 
2012  2 21  0.9009  0.0490 
2012  2 22  0.9112  0.0484 
2012  2 23  0.8690  0.0492 
2012  2 24  0.7902  0.0511 
2012  2 25  0.6965  0.0521 
2012  2 26  0.6003  0.0513 
2012  2 27  0.5011  0.0501 
2012  2 28  0.4022  0.0482 
2012  2 29  0.3110  0.0467 
2012  3  1  0.2734  0.0464 
2012  3  2  0.3002  0.0471 
2012  3  3  0.3959  0.0492 
2012  3  4  0.5378  0.0519 
2012  3  5  0.7158  0.0536 
2012  3  6  0.9146  0.0544 
2012  3  7  1.1183  0.0541 
2012  3  8  1.3062  0.0545 
2012  3  9  1.4461  0.0544 
2012  3 10  1.4948  0.0544 
2012  3 11  1.4323  0.0533 
2012  3 12  1.3053  0.0526 
2012  3 13  1.1769  0.0526 
2012  3 14  1.1122  0.0511 
2012  3 15  1.1364  0.0483 
2012  3 16  1.2349  0.0469 
2012  3 17  1.3700  0.0477 
2012  3 18  1.4951  0.0495 
2012  3 19  1.5731  0.0510 
2012  3 20  1.5871  0.0501 
2012  3 21  1.5408  0.0484 
2012  3 22  1.4564  0.0476 
2012  3 23  1.3596  0.0477 
2012  3 24  1.2761  0.0470 
2012  3 25  1.1945  0.0463 
2012  3 26  1.1243  0.0464 
2012  3 27  1.0569  0.0454 
2012  3 28  0.9969  0.0441 
2012  3 29  0.9777  0.0438 
2012  3 30  1.0321  0.0442 
2012  3 31  1.1502  0.0449 
2012  4  1  1.2940  0.0459 
2012  4  2  1.4593  0.0469 
2012  4  3  1.6422  0.0480 
2012  4  4  1.7826  0.0484 
2012  4  5  1.8887  0.0493 
2012  4  6  1.8810  0.0507 
2012  4  7  1.6674  0.0510 
2012  4  8  1.4123  0.0500 
2012  4  9  1.2070  0.0486 
2012  4 10  1.0793  0.0472 
2012  4 11  1.0347  0.0463 
2012  4 12  1.0629  0.0466 
2012  4 13  1.1273  0.0476 
2012  4 14  1.2009  0.0482 
2012  4 15  1.2726  0.0490 
2012  4 16  1.3241  0.0502 
2012  4 17  1.3261  0.0508 
2012  4 18  1.3028  0.0495 
2012  4 19  1.2758  0.0486 
2012  4 20  1.1852  0.0490 
2012  4 21  1.0557  0.0491 
2012  4 22  0.9563  0.0486 
2012  4 23  0.8938  0.0482 
2012  4 24  0.8248  0.0473 
2012  4 25  0.7679  0.0465 
2012  4 26  0.7562  0.0468 
2012  4 27  0.7961  0.0478 
2012  4 28  0.8718  0.0481 
2012  4 29  0.9719  0.0487 
2012  4 30  1.1075  0.0506 
2012  5  1  1.2646  0.0511 
2012  5  2  1.4007  0.0501 
2012  5  3  1.4725  0.0499 
2012  5  4  1.4564  0.0512 
2012  5  5  1.3500  0.0513 
2012  5  6  1.1794  0.0501 
2012  5  7  1.0014  0.0504 
2012  5  8  0.8788  0.0499 
2012  5  9  0.8423  0.0481 
2012  5 10  0.8748  0.0471 
2012  5 11  0.9361  0.0469 
2012  5 12  0.9977  0.0462 
2012  5 13  1.0417  0.0455 
2012  5 14  1.0730  0.0453 
2012  5 15  1.0846  0.0448 
2012  5 16  1.0554  0.0436 
2012  5 17  0.9650  0.0428 
2012  5 18  0.8169  0.0431 
2012  5 19  0.6529  0.0436 
2012  5 20  0.5164  0.0433 
2012  5 21  0.4284  0.0430 
2012  5 22  0.3901  0.0430 
2012  5 23  0.3972  0.0430 
2012  5 24  0.4502  0.0435 
2012  5 25  0.5529  0.0445 
2012  5 26  0.6794  0.0461 
2012  5 27  0.8128  0.0473 
2012  5 28  0.9383  0.0478 
2012  5 29  1.0617  0.0479 
2012  5 30  1.1721  0.0489 
2012  5 31  1.2261  0.0499 
2012  6  1  1.1876  0.0509 
2012  6  2  1.0650  0.0529 
2012  6  3  0.9011  0.0562 
2012  6  4  0.7182  0.0620 
2012  6  5  0.5932  0.0658 
2012  6  6  0.5974  0.0625 
2012  6  7  0.7084  0.0599 
2012  6  8  0.8440  0.0578 
2012  6  9  0.9044  0.0545 
2012  6 10  0.8528  0.0522 
2012  6 11  0.7942  0.0512 
2012  6 12  0.7535  0.0489 
2012  6 13  0.6423  0.0471 
2012  6 14  0.4794  0.0459 
2012  6 15  0.3311  0.0454 
2012  6 16  0.2123  0.0454 
2012  6 17  0.1082  0.0459 
2012  6 18  0.0192  0.0470 
2012  6 19 -0.0553  0.0479 
2012  6 20 -0.0968  0.0487 
2012  6 21 -0.0829  0.0512 
2012  6 22 -0.0027  0.0546 
2012  6 23  0.1267  0.0582 
2012  6 24  0.2634  0.0603 
2012  6 25  0.3762  0.0591 
2012  6 26  0.4355  0.0557 
2012  6 27  0.4188  0.0530 
2012  6 28  0.3097  0.0517 
2012  6 29  0.1451  0.0527 
2012  6 30 -0.0165  0.0537 
2012  7  1 -0.1445  0.0502 
2012  7  2 -0.2158  0.0469 
2012  7  3 -0.2145  0.0502 
2012  7  4 -0.1457  0.0518 
2012  7  5 -0.0283  0.0518 
2012  7  6  0.1039  0.0529 
2012  7  7  0.2173  0.0538 
2012  7  8  0.2842  0.0530 
2012  7  9  0.2917  0.0527 
2012  7 10  0.2386  0.0531 
2012  7 11  0.1146  0.0499 
2012  7 12 -0.0705  0.0432 
2012  7 13 -0.2222  0.0358 
2012  7 14 -0.2957  0.0353 
2012  7 15 -0.3276  0.0413 
2012  7 16 -0.3201  0.0451 
2012  7 17 -0.2394  0.0460 
2012  7 18 -0.0959  0.0469 
2012  7 19  0.0872  0.0474 
2012  7 20  0.2623  0.0459 
2012  7 21  0.4015  0.0433 
2012  7 22  0.5124  0.0462 
2012  7 23  0.5783  0.0487 
2012  7 24  0.5805  0.0482 
2012  7 25  0.5161  0.0465 
2012  7 26  0.4024  0.0463 
2012  7 27  0.2725  0.0480 
2012  7 28  0.1591  0.0496 
2012  7 29  0.0923  0.0516 
2012  7 30  0.1011  0.0537 
2012  7 31  0.1868  0.0486 
2012  8  1  0.3237  0.0400 
2012  8  2  0.4564  0.0392 
2012  8  3  0.5459  0.0468 
2012  8  4  0.5828  0.0552 
2012  8  5  0.5730  0.0573 
2012  8  6  0.4979  0.0561 
2012  8  7  0.3438  0.0536 
2012  8  8  0.1503  0.0519 
2012  8  9  0.0221  0.0524 
2012  8 10 -0.0353  0.0542 
2012  8 11 -0.0833  0.0551 
2012  8 12 -0.1776  0.0544 
2012  8 13 -0.1978  0.0539 
2012  8 14 -0.1173  0.0528 
2012  8 15  0.0197  0.0504 
2012  8 16  0.1874  0.0486 
2012  8 17  0.3531  0.0486 
2012  8 18  0.5013  0.0486 
2012  8 19  0.6257  0.0487 
2012  8 20  0.6960  0.0478 
2012  8 21  0.6702  0.0467 
2012  8 22  0.5584  0.0465 
2012  8 23  0.3879  0.0467 
2012  8 24  0.2252  0.0471 
2012  8 25  0.1378  0.0468 
2012  8 26  0.1546  0.0467 
2012  8 27  0.2659  0.0476 
2012  8 28  0.4323  0.0489 
2012  8 29  0.6059  0.0499 
2012  8 30  0.7524  0.0511 
2012  8 31  0.8395  0.0541 
2012  9  1  0.8613  0.0581 
2012  9  2  0.8329  0.0613 
2012  9  3  0.7597  0.0619 
2012  9  4  0.6545  0.0605 
2012  9  5  0.5096  0.0567 
2012  9  6  0.3523  0.0520 
2012  9  7  0.2327  0.0491 
2012  9  8  0.1862  0.0464 
2012  9  9  0.2212  0.0452 
2012  9 10  0.3252  0.0453 
2012  9 11  0.4813  0.0453 
2012  9 12  0.6545  0.0453 
2012  9 13  0.8460  0.0463 
2012  9 14  1.0803  0.0486 
2012  9 15  1.3125  0.0522 
2012  9 16  1.4376  0.0553 
2012  9 17  1.4243  0.0578 
2012  9 18  1.3063  0.0569 
2012  9 19  1.1297  0.0530 
2012  9 20  0.9239  0.0500 
2012  9 21  0.7417  0.0483 
2012  9 22  0.6413  0.0475 
2012  9 23  0.6582  0.0475 
2012  9 24  0.7697  0.0479 
2012  9 25  0.9251  0.0473 
2012  9 26  1.1023  0.0474 
2012  9 27  1.2797  0.0476 
2012  9 28  1.3737  0.0478 
2012  9 29  1.3457  0.0478 
2012  9 30  1.2294  0.0475 
2012 10  1  1.0638  0.0470 
2012 10  2  0.8748  0.0454 
2012 10  3  0.7088  0.0440 
2012 10  4  0.6100  0.0437 
2012 10  5  0.5428  0.0442 
2012 10  6  0.4886  0.0454 
2012 10  7  0.4971  0.0467 
2012 10  8  0.6038  0.0473 
2012 10  9  0.7865  0.0478 
2012 10 10  0.9819  0.0483 
2012 10 11  1.1566  0.0489 
2012 10 12  1.3004  0.0500 
2012 10 13  1.4360  0.0510 
2012 10 14  1.5112  0.0521 
2012 10 15  1.4851  0.0520 
2012 10 16  1.3574  0.0496 
2012 10 17  1.1700  0.0467 
2012 10 18  0.9634  0.0452 
2012 10 19  0.8091  0.0444 
2012 10 20  0.7474  0.0441 
2012 10 21  0.7757  0.0438 
2012 10 22  0.8607  0.0440 
2012 10 23  0.9602  0.0447 
2012 10 24  1.0498  0.0446 
2012 10 25  1.1238  0.0451 
2012 10 26  1.1677  0.0464 
2012 10 27  1.1585  0.0478 
2012 10 28  1.0800  0.0495 
2012 10 29  0.9635  0.0495 
2012 10 30  0.8626  0.0487 
2012 10 31  0.7946  0.0483 
2012 11  1  0.7402  0.0475 
2012 11  2  0.7024  0.0478 
2012 11  3  0.7066  0.0488 
2012 11  4  0.7734  0.0485 
2012 11  5  0.8876  0.0475 
2012 11  6  1.0315  0.0465 
2012 11  7  1.1614  0.0456 
2012 11  8  1.2596  0.0453 
2012 11  9  1.3781  0.0464 
2012 11 10  1.4318  0.0483 
2012 11 11  1.4734  0.0496 
2012 11 12  1.5121  0.0503 
2012 11 13  1.4622  0.0495 
2012 11 14  1.3499  0.0491 
2012 11 15  1.2861  0.0502 
2012 11 16  1.2837  0.0513 
2012 11 17  1.3518  0.0509 
2012 11 18  1.5053  0.0501 
2012 11 19  1.6706  0.0500 
2012 11 20  1.7471  0.0500 
2012 11 21  1.7397  0.0508 
2012 11 22  1.7156  0.0531 
2012 11 23  1.6412  0.0561 
2012 11 24  1.5014  0.0559 
2012 11 25  1.3458  0.0526 
2012 11 26  1.2216  0.0506 
2012 11 27  1.0960  0.0489 
2012 11 28  0.9736  0.0484 
2012 11 29  0.9119  0.0504 
2012 11 30  0.8918  0.0536 
2012 12  1  0.9078  0.0568 
2012 12  2  0.9727  0.0578 
2012 12  3  1.0678  0.0560 
2012 12  4  1.1682  0.0524 
2012 12  5  1.2572  0.0490 
2012 12  6  1.3326  0.0480 
2012 12  7  1.3749  0.0486 
2012 12  8  1.3703  0.0492 
2012 12  9  1.3419  0.0502 
2012 12 10  1.2824  0.0515 
2012 12 11  1.1583  0.0501 
2012 12 12  1.0105  0.0493 
2012 12 13  0.9236  0.0503 
2012 12 14  0.9089  0.0526 
2012 12 15  0.9522  0.0539 
2012 12 16  1.0268  0.0525 
2012 12 17  1.1070  0.0512 
2012 12 18  1.1496  0.0509 
2012 12 19  1.0976  0.0498 
2012 12 20  0.9476  0.0519 
2012 12 21  0.8132  0.0534 
2012 12 22  0.7337  0.0548 
2012 12 23  0.6685  0.0633 
2012 12 24  0.5920  0.0715 
2012 12 25  0.5159  0.0768 
2012 12 26  0.4713  0.0796 
2012 12 27  0.4635  0.0819 
2012 12 28  0.4744  0.0837 
2012 12 29  0.5069  0.0830 
2012 12 30  0.6309  0.0797 
2012 12 31  0.8071  0.0610 
2013  1  1  0.9194  0.0623 
2013  1  2  1.0114  0.0604 
2013  1  3  1.1200  0.0674 
2013  1  4  1.2137  0.0724 
2013  1  5  1.2307  0.0722 
2013  1  6  1.1354  0.0666 
2013  1  7  0.9804  0.0614 
2013  1  8  0.8623  0.0581 
2013  1  9  0.8365  0.0567 
2013  1 10  0.9069  0.0585 
2013  1 11  1.0180  0.0636 
2013  1 12  1.1467  0.0700 
2013  1 13  1.3069  0.0748 
2013  1 14  1.4558  0.0791 
2013  1 15  1.5352  0.0728 
2013  1 16  1.4840  0.0636 
2013  1 17  1.3551  0.0586 
2013  1 18  1.2472  0.0572 
2013  1 19  1.1814  0.0556 
2013  1 20  1.1375  0.0542 
2013  1 21  1.0949  0.0542 
2013  1 22  1.0711  0.0536 
2013  1 23  1.0796  0.0531 
2013  1 24  1.1026  0.0545 
2013  1 25  1.1215  0.0569 
2013  1 26  1.1771  0.0591 
2013  1 27  1.2947  0.0595 
2013  1 28  1.4284  0.0584 
2013  1 29  1.5066  0.0570 
2013  1 30  1.5454  0.0559 
2013  1 31  1.5328  0.0558 
2013  2  1  1.4365  0.0568 
2013  2  2  1.2962  0.0573 
2013  2  3  1.1652  0.0567 
2013  2  4  1.0546  0.0566 
2013  2  5  0.9628  0.0560 
2013  2  6  0.9242  0.0553 
2013  2  7  0.9715  0.0560 
2013  2  8  1.0997  0.0579 
2013  2  9  1.2532  0.0620 
2013  2 10  1.3647  0.0669 
2013  2 11  1.4342  0.0669 
2013  2 12  1.4139  0.0630 
2013  2 13  1.2660  0.0592 
2013  2 14  1.0748  0.0561 
2013  2 15  0.9453  0.0540 
2013  2 16  0.8504  0.0527 
2013  2 17  0.7366  0.0522 
2013  2 18  0.6369  0.0526 
2013  2 19  0.6140  0.0525 
2013  2 20  0.6676  0.0521 
2013  2 21  0.7809  0.0525 
2013  2 22  0.9366  0.0543 
2013  2 23  1.1105  0.0559 
2013  2 24  1.2890  0.0558 
2013  2 25  1.4655  0.0556 
2013  2 26  1.6302  0.0562 
2013  2 27  1.7417  0.0564 
2013  2 28  1.7647  0.0560 
2013  3  1  1.6978  0.0556 
2013  3  2  1.5914  0.0549 
2013  3  3  1.5040  0.0534 
2013  3  4  1.4650  0.0520 
2013  3  5  1.4739  0.0518 
2013  3  6  1.5209  0.0524 
2013  3  7  1.5963  0.0544 
2013  3  8  1.6905  0.0574 
2013  3  9  1.7883  0.0580 
2013  3 10  1.8664  0.0578 
2013  3 11  1.9118  0.0594 
2013  3 12  1.9035  0.0599 
2013  3 13  1.8170  0.0568 
2013  3 14  1.6774  0.0545 
2013  3 15  1.5292  0.0544 
2013  3 16  1.4041  0.0552 
2013  3 17  1.3116  0.0559 
2013  3 18  1.2389  0.0562 
2013  3 19  1.1757  0.0561 
2013  3 20  1.1438  0.0557 
2013  3 21  1.1719  0.0546 
2013  3 22  1.2709  0.0539 
2013  3 23  1.4105  0.0534 
2013  3 24  1.5617  0.0541 
2013  3 25  1.7123  0.0549 
2013  3 26  1.8589  0.0561 
2013  3 27  1.9664  0.0572 
2013  3 28  1.9757  0.0569 
2013  3 29  1.8646  0.0583 
2013  3 30  1.7691  0.0615 
2013  3 31  1.7152  0.0624 
2013  4  1  1.6314  0.0602 
2013  4  2  1.5708  0.0593 
2013  4  3  1.5771  0.0589 
2013  4  4  1.6386  0.0572 
2013  4  5  1.7272  0.0556 
2013  4  6  1.8242  0.0555 
2013  4  7  1.9038  0.0551 
2013  4  8  1.9162  0.0547 
2013  4  9  1.8237  0.0546 
2013  4 10  1.6776  0.0545 
2013  4 11  1.5121  0.0541 
2013  4 12  1.3517  0.0534 
2013  4 13  1.2220  0.0533 
2013  4 14  1.1434  0.0526 
2013  4 15  1.1130  0.0520 
2013  4 16  1.1211  0.0519 
2013  4 17  1.1421  0.0511 
2013  4 18  1.1942  0.0504 
2013  4 19  1.3039  0.0509 
2013  4 20  1.4522  0.0516 
2013  4 21  1.5987  0.0521 
2013  4 22  1.7147  0.0527 
