dates 1 2 3 
2009.1147260274 1003.9 -7.8 5.2
2009.1150684932 1005.6 -7 2
2009.1154109589 1003.9 -4.8 2
2009.1157534247 1005 -4.9 2
2009.1160958904 1006.3 -6.1 2
2009.1164383562 1007.6 -7.1 2
2009.1167808219 1009 -9.2 2
2009.1171232877 1009.8 -10.2 2
2009.1174657534 1011.1 -10.4 2
2009.1178082192 1011.8 -9.7 2
2009.1181506849 1011.4 -7 2
2009.1184931507 1012.1 -6.7 2
2009.1188356164 1013.9 -9.4 2
2009.1191780822 1014.9 -8.3 2
2009.1195205479 1015.1 -8.5 2
2009.1198630137 1015.4 -8.3 2
2009.1202054795 1016 -9.5 2
2009.1205479452 1016.2 -7.1 0
2009.120890411 1013.9 -4.9 0
2009.1212328767 1013.9 -5.4 0
2009.1215753425 1013.8 -8.4 0
2009.1219178082 1012.9 -7.5 0
2009.122260274 1011.7 -9.2 0
2009.1226027397 1010.5 -11.1 0
2009.1229452055 1010.4 -9.1 0
2009.1232876712 1010.2 -9.3 1.4
2009.123630137 1008.1 -7.1 1.4
2009.1239726027 1007.9 -6.5 1.4
2009.1243150685 1008 -6.4 1.4
2009.1246575342 1008.2 -7.5 1.4
2009.125 1007.6 -9.2 1.4
2009.1253424658 1007.9 -8.4 1.4
2009.1256849315 1008.5 -7.8 1.4
2009.1260273973 1007.6 -6.1 0.5
2009.126369863 1006.5 -4 0.5
2009.1267123288 1005 -4.7 0.5
2009.1270547945 1003.7 -4.8 0.5
2009.1273972603 1001.5 -5.9 0.5
2009.127739726 996.1 -7.1 0.5
2009.1280821918 991.5 -6.5 0.5
2009.1284246575 987.4 -6.1 0.5
2009.1287671233 981.7 -7.4 1.9
2009.129109589 975.8 -6.4 1.9
2009.1294520548 975.1 -7.5 1.9
2009.1297945205 974.4 -8.1 1.9
2009.1301369863 973.8 -8.5 1.9
2009.1304794521 971.8 -9 1.9
2009.1308219178 973 -8.3 1.9
2009.1311643836 974.1 -8.5 1.9
2009.1315068493 976.3 -6.3 0
2009.1318493151 977.1 -3.9 0
2009.1321917808 980 -8.2 0
2009.1325342466 983.9 -10.3 0
2009.1328767123 986.3 -9.3 0
2009.1332191781 988.2 -10.4 0
2009.1335616438 990.5 -11.3 0
2009.1339041096 993.1 -12.6 0
2009.1342465753 996.3 -8.2 0
2009.1345890411 998.8 -6.9 0
2009.1349315068 1001.4 -9.2 0
2009.1352739726 1004.7 -15.4 0
2009.1356164384 1007.5 -17 0
2009.1359589041 1009.5 -18.4 0
2009.1363013699 1010.8 -18.6 0
2009.1366438356 1013.3 -19.4 0
2009.1369863014 1014 -11 0
2009.1373287671 1014 -5 0
2009.1376712329 1015.8 -7.9 0
2009.1380136986 1016.9 -15 0
2009.1383561644 1016.8 -16 0
2009.1386986301 1014.7 -19.8 0
2009.1390410959 1011.8 -16.9 0
2009.1393835616 1007.9 -19 0
2009.1397260274 1004.3 -12.6 0
2009.1400684932 998.8 -9.2 0
2009.1404109589 994.1 -10.1 0
2009.1407534247 991.1 -11.4 0
2009.1410958904 986.9 -11.5 0
2009.1414383562 981.8 -12 0
2009.1417808219 978.7 -10.8 0
2009.1421232877 977.6 -10.4 0
2009.1424657534 977 -6.4 0
2009.1428082192 975.3 -2.4 0
2009.1431506849 976.9 -7.5 0
2009.1434931507 980.4 -6.3 0
2009.1438356164 984.2 -7.5 0
2009.1441780822 987.2 -8 0
2009.1445205479 990.8 -9.1 0
2009.1448630137 993.6 -11.1 0
2009.1452054795 996.7 -8.7 0
2009.1455479452 997.7 -7.3 0
2009.145890411 999.8 -8.7 0
2009.1462328767 1002.4 -13.4 0
2009.1465753425 1004.2 -14.6 0
2009.1469178082 1006.7 -15 0
2009.147260274 1007.2 -17 0
2009.1476027397 1008.3 -17.2 0
2009.1479452055 1009.7 -7.5 0
2009.1482876712 1008.8 -6.5 0
2009.148630137 1008.3 -7.6 0
2009.1489726027 1008.5 -8.7 0
2009.1493150685 1009.3 -12.8 0
2009.1496575342 1010.2 -14.8 0
2009.15 1010.9 -16.8 0
2009.1503424658 1013 -16.5 0
2009.1506849315 1014.6 -7.4 11.6
2009.1510273973 1014.8 -6.3 11.6
2009.151369863 1015.9 -7.1 11.6
2009.1517123288 1016.7 -10.2 11.6
2009.1520547945 1016 -11.8 11.6
2009.1523972603 1010.6 -11.3 11.6
2009.152739726 1004.8 -10.1 11.6
2009.1530821918 994.4 -3 11.6
2009.1534246575 989.6 0.1 5.7
2009.1537671233 987.6 0.1 5.7
2009.154109589 988.8 -0.7 5.7
2009.1544520548 990.8 -4.7 5.7
2009.1547945205 992.1 -7.4 5.7
2009.1551369863 994.7 -9.3 5.7
2009.1554794521 998 -10.4 5.7
2009.1558219178 1001.8 -11.7 5.7
2009.1561643836 1004.5 -9.3 0
2009.1565068493 1006 -6.9 0
2009.1568493151 1007.9 -9.2 0
2009.1571917808 1011.1 -13.3 0
2009.1575342466 1013.5 -17 0
2009.1578767123 1014.7 -17.8 0
2009.1582191781 1016.5 -18 0
2009.1585616438 1018.4 -18.4 0
2009.1589041096 1019.6 -8 2.2
2009.1592465753 1019 -6.5 2.2
2009.1595890411 1019.9 -6.7 2.2
2009.1599315068 1021.2 -13.4 2.2
2009.1602739726 1020.6 -10.8 2.2
2009.1606164384 1018.2 -10.8 2.2
2009.1609589041 1015 -10.6 2.2
2009.1613013699 1011.7 -10 2.2
2009.1616438356 1008.5 -7.8 2.2
2009.1619863014 1005 -5.1 2.2
2009.1623287671 1003.7 -4.7 2.2
2009.1626712329 1004.5 -8.4 2.2
2009.1630136986 1005.4 -11 2.2
2009.1633561644 1006.3 -12.2 2.2
2009.1636986301 1005.9 -13 2.2
2009.1640410959 1007.2 -12.5 2.2
2009.1643835616 1007.8 -8.4 0.1
2009.1647260274 1006.3 -6.9 0.1
2009.1650684932 1007.2 -10.1 0.1
2009.1654109589 1009.2 -14.2 0.1
2009.1657534247 1010.3 -17.6 0.1
2009.1660958904 1010.4 -19.6 0.1
2009.1664383562 1009.8 -16.8 0.1
2009.1667808219 1010.3 -13 0.1
2009.1671232877 1011 -7.6 0
2009.1674657534 1011 -6.3 0
2009.1678082192 1011.9 -6.9 0
2009.1681506849 1014.4 -13.5 0
2009.1684931507 1015.1 -15.7 0
2009.1688356164 1015.2 -16.1 0
2009.1691780822 1015.3 -18.3 0
2009.1695205479 1015.8 -17.9 0
2009.1698630137 1015.3 -11.6 0
2009.1702054795 1014.2 -6.1 0
2009.1705479452 1014.1 -6.9 0
2009.170890411 1014.4 -11 0
2009.1712328767 1014.8 -14 0
2009.1715753425 1014.4 -15.3 0
2009.1719178082 1012.9 -13.4 0
2009.172260274 1011.7 -12.7 0
2009.1726027397 1011.3 -9.5 0
2009.1729452055 1010.6 -4.8 0
2009.1732876712 1011 -3 0
2009.173630137 1014.5 -11.2 0
2009.1739726027 1016.7 -12.3 0
2009.1743150685 1018.6 -16.8 0
2009.1746575342 1020.1 -13.8 0
2009.175 1021.6 -14 0
2009.1753424658 1021.8 -7.1 0
2009.1756849315 1021.5 -5.4 0
2009.1760273973 1022.3 -4.9 0
2009.176369863 1024.8 -11.1 0
2009.1767123288 1026.3 -11.3 0
2009.1770547945 1027.8 -11.3 0
2009.1773972603 1027.8 -12.5 0
2009.177739726 1028.7 -11.9 0
2009.1780821918 1029.3 -8.1 0
2009.1784246575 1027.7 -4.3 0
2009.1787671233 1026.1 -4.6 0
2009.179109589 1026 -5.9 0
2009.1794520548 1024 -5.5 0
2009.1797945205 1020.4 -5.1 0
2009.1801369863 1016.3 -4.9 0
2009.1804794521 1014.2 -4.8 0
2009.1808219178 1011.2 -4.7 0.2
2009.1811643836 1007.2 -2.9 0.2
2009.1815068493 1006.1 -3.1 0.2
2009.1818493151 1006.1 -5.2 0.2
2009.1821917808 1006.6 -6.8 0.2
2009.1825342466 1006.7 -7.8 0.2
2009.1828767123 1006.9 -8.7 0.2
2009.1832191781 1007.1 -9.5 0.2
2009.1835616438 1006.5 -4 0
2009.1839041096 1005.9 -3.5 0
2009.1842465753 1005.1 -3.9 0
2009.1845890411 1005.5 -7.8 0
2009.1849315068 1005.4 -9.1 0
2009.1852739726 1005.4 -6.7 0
2009.1856164384 1006.1 -7.6 0
2009.1859589041 1007.1 -7.6 0
2009.1863013699 1009.1 -2.7 0
2009.1866438356 1009.9 1 0
2009.1869863014 1012 -1 0
2009.1873287671 1014.3 -4.9 0
2009.1876712329 1016.2 -7.1 0
2009.1880136986 1015.2 -7.8 0
2009.1883561644 1014.5 -9.3 0
2009.1886986301 1014 -10.6 0
2009.1890410959 1011.8 -7.3 0
2009.1893835616 1005.1 -4.7 0
2009.1897260274 1000.7 -1.4 0
2009.1900684932 993.5 -0.7 0
2009.1904109589 987.6 -2.1 0
2009.1907534247 988.1 -2 0
2009.1910958904 989.6 -3.7 0
2009.1914383562 991.6 -4.4 0
2009.1917808219 993.4 -2.3 0
2009.1921232877 995.6 1.5 0
2009.1924657534 995.4 -0.1 0
2009.1928082192 998.9 -5.8 0
2009.1931506849 1001.9 -6.7 0
2009.1934931507 1003.7 -9 0
2009.1938356164 1005.8 -8.8 0
2009.1941780822 1008.6 -9 0
2009.1945205479 1010.3 -5.4 0
2009.1948630137 1010.5 -1.6 0
2009.1952054795 1013.2 -3.7 0
2009.1955479452 1016.2 -7.3 0
2009.195890411 1018.6 -11 0
2009.1962328767 1019.7 -8.4 0
2009.1965753425 1021.3 -9.2 0
2009.1969178082 1023 -8.8 0
2009.197260274 1024.8 -5 0.2
2009.1976027397 1024.9 -2.7 0.2
2009.1979452055 1025.7 -2.7 0.2
2009.1982876712 1026.2 -3 0.2
2009.198630137 1027.3 -3.5 0.2
2009.1989726027 1026.6 -3.3 0.2
2009.1993150685 1024.9 -2.2 0.2
2009.1996575342 1022.1 -1.2 0.2
2009.2 1020.2 -0.2 16.7
2009.2003424658 1015.6 0.7 16.7
2009.2006849315 1009.6 1 16.7
2009.2010273973 1005.9 -0.5 16.7
2009.201369863 999.7 -0.1 16.7
2009.2017123288 996.1 0.5 16.7
2009.2020547945 996.6 0.2 16.7
2009.2023972603 997.5 0.4 16.7
2009.202739726 998.8 1.9 0.1
2009.2030821918 998.6 1.8 0.1
2009.2034246575 1000.3 1.5 0.1
2009.2037671233 1003.2 -1 0.1
2009.204109589 1005.7 -4.5 0.1
2009.2044520548 1007.9 -4.2 0.1
2009.2047945205 1010.1 -4.9 0.1
2009.2051369863 1011.9 -2.6 0.1
2009.2054794521 1013.4 3 0
2009.2058219178 1014.5 4.2 0
2009.2061643836 1015.9 1.5 0
2009.2065068493 1018.1 -2 0
2009.2068493151 1020.2 -5.4 0
2009.2071917808 1021.2 -5.3 0
2009.2075342466 1022.8 -6 0
2009.2078767123 1024.3 -5.9 0
2009.2082191781 1025.2 -0.6 0
2009.2085616438 1025.3 1.9 0
2009.2089041096 1026.5 0.6 0
2009.2092465753 1028.2 -3.7 0
2009.2095890411 1029.6 -7 0
2009.2099315068 1030.3 -6.2 0
2009.2102739726 1030.9 -9.1 0
2009.2106164384 1031.7 -9.2 0
2009.2109589041 1031.4 -0.8 0
2009.2113013699 1030.2 0.2 0
2009.2116438356 1028.5 -0.1 0
2009.2119863014 1028.5 0.6 0
2009.2123287671 1027.2 -0.1 0
2009.2126712329 1026 -0.1 0
2009.2130136986 1024.9 -0.4 0
2009.2133561644 1022.9 0.2 0
2009.2136986301 1021.9 1.5 0.3
2009.2140410959 1018.8 2.7 0.3
2009.2143835616 1017.4 1.7 0.3
2009.2147260274 1016.7 0.3 0.3
2009.2150684932 1014.5 1.4 0.3
2009.2154109589 1013.5 1 0.3
2009.2157534247 1012 1.3 0.3
2009.2160958904 1011.2 1.4 0.3
2009.2164383562 1009.2 2 1.1
2009.2167808219 1007.6 2.4 1.1
2009.2171232877 1007.8 2.2 1.1
2009.2174657534 1009.7 1.8 1.1
2009.2178082192 1011.4 1.1 1.1
2009.2181506849 1013.1 0.4 1.1
2009.2184931507 1014.7 0.4 1.1
2009.2188356164 1017 0.2 1.1
2009.2191780822 1018.9 1.4 0.8
2009.2195205479 1020.8 1.5 0.8
2009.2198630137 1022.1 0.5 0.8
2009.2202054795 1025.2 0.2 0.8
2009.2205479452 1027 -0.7 0.8
2009.220890411 1027.5 -0.3 0.8
2009.2212328767 1028.9 -0.5 0.8
2009.2215753425 1030 -0.4 0.8
2009.2219178082 1030.2 0.6 0.6
2009.222260274 1030.3 0.6 0.6
2009.2226027397 1030.6 0.1 0.6
2009.2229452055 1031.2 -0.1 0.6
2009.2232876712 1032 -0.1 0.6
2009.223630137 1032.3 -1.2 0.6
2009.2239726027 1032 -1.6 0.6
2009.2243150685 1031.8 -0.5 0.6
2009.2246575342 1032 0.1 0
2009.225 1031 -0.1 0
2009.2253424658 1031 -0.3 0
2009.2256849315 1031.7 -0.8 0
2009.2260273973 1031.6 -0.9 0
2009.226369863 1031.1 -1.2 0
2009.2267123288 1030.9 -1.7 0
2009.2270547945 1030.7 -1.9 0
2009.2273972603 1030.9 -0.3 0
2009.227739726 1030.6 0.2 0
2009.2280821918 1031.1 -0.6 0
2009.2284246575 1032.3 -2 0
2009.2287671233 1032.9 -2.5 0
2009.229109589 1032.9 -2.5 0
2009.2294520548 1032.7 -5.4 0
2009.2297945205 1034.1 -4.5 0
2009.2301369863 1034 -0.4 0
2009.2304794521 1034.2 2.8 0
2009.2308219178 1035.3 1.4 0
2009.2311643836 1034.1 -1.2 0
2009.2315068493 1034.5 -3 0
2009.2318493151 1033.6 -6.5 0
2009.2321917808 1032.3 -7.8 0
2009.2325342466 1031.5 -7 0
2009.2328767123 1030.3 -0.2 0
2009.2332191781 1028.8 1.6 0
2009.2335616438 1028.5 0.8 0
2009.2339041096 1029.4 -2.3 0
2009.2342465753 1029.9 -4.6 0
2009.2345890411 1030 -6.7 0
2009.2349315068 1030.5 -7.3 0
2009.2352739726 1031.7 -5.9 0
2009.2356164384 1031.4 0.1 0
2009.2359589041 1030 1.8 0
2009.2363013699 1029.7 -1.2 0
2009.2366438356 1029.9 -2.9 0
2009.2369863014 1029.4 -5.1 0
2009.2373287671 1027.3 -6.3 0
2009.2376712329 1025.4 -6.4 0
2009.2380136986 1025.1 -5.4 0
2009.2383561644 1024.4 0.2 0
2009.2386986301 1022 2.8 0
2009.2390410959 1019.6 1.1 0
2009.2393835616 1017.1 -1.9 0
2009.2397260274 1014.5 -1 0
2009.2400684932 1012.4 -1.5 0
2009.2404109589 1010.5 -1.4 0
2009.2407534247 1010.3 -1.2 0
2009.2410958904 1009.4 1.8 10.1
2009.2414383562 1007.9 0 10.1
2009.2417808219 1006.3 -1.1 10.1
2009.2421232877 1006.7 -2.7 10.1
2009.2424657534 1006.9 -2.9 10.1
2009.2428082192 1008.2 -3.3 10.1
2009.2431506849 1009.7 -5.4 10.1
2009.2434931507 1010.8 -5.3 10.1
2009.2438356164 1011 -2.5 0.1
2009.2441780822 1010.6 -2.7 0.1
2009.2445205479 1010.5 -3.4 0.1
2009.2448630137 1011.3 -3.8 0.1
2009.2452054795 1012.1 -5.6 0.1
2009.2455479452 1012.5 -6.5 0.1
2009.245890411 1012.8 -9 0.1
2009.2462328767 1013.2 -8.9 0.1
2009.2465753425 1013.3 -3.5 0
2009.2469178082 1012.6 -0.2 0
2009.247260274 1012.9 -1.3 0
2009.2476027397 1014.2 -4.1 0
2009.2479452055 1015.5 -7.2 0
2009.2482876712 1016.2 -7.3 0
2009.248630137 1016.4 -6.6 0
2009.2489726027 1017.5 -7.4 0
2009.2493150685 1017.6 -0.3 0
2009.2496575342 1017.5 1.9 0
2009.25 1017.5 2.1 0
2009.2503424658 1018.7 -2.1 0
2009.2506849315 1019.8 -3.8 0
2009.2510273973 1019.7 -5.4 0
2009.251369863 1019.1 -5.6 0
2009.2517123288 1019.8 -3.8 0
2009.2520547945 1019.5 0.6 0
2009.2523972603 1018.2 0.2 0
2009.252739726 1017 -0.7 0
2009.2530821918 1017 -1.7 0
2009.2534246575 1015.9 -2 0
2009.2537671233 1013.4 -2.2 0
2009.254109589 1010.5 -2.7 0
2009.2544520548 1009.4 -1.7 0
2009.2547945205 1007.8 0.2 0
2009.2551369863 1004.3 2.2 0
2009.2554794521 1003.3 2 0
2009.2558219178 1003.3 0.7 0
2009.2561643836 1003.3 -0.1 0
2009.2565068493 1003.5 -1.7 0
2009.2568493151 1004.4 -3.1 0
2009.2571917808 1005.6 -2.1 0
2009.2575342466 1005.9 2.5 0
2009.2578767123 1006 4.4 0
2009.2582191781 1007.2 2 0
2009.2585616438 1009.3 0.2 0
2009.2589041096 1010.7 -1.1 0
2009.2592465753 1011.7 -2.5 0
2009.2595890411 1012.3 -3.4 0
2009.2599315068 1012.7 -3.5 0
2009.2602739726 1013.2 0.2 1.7
2009.2606164384 1012.4 1.1 1.7
2009.2609589041 1012.4 0.6 1.7
2009.2613013699 1013.9 -0.7 1.7
2009.2616438356 1014.4 -2 1.7
2009.2619863014 1014.4 -1.7 1.7
2009.2623287671 1014.2 -1.9 1.7
2009.2626712329 1014.5 -1.5 1.7
2009.2630136986 1013.8 -0.6 15.3
2009.2633561644 1011.9 0.3 15.3
2009.2636986301 1010 -0.7 15.3
2009.2640410959 1007.9 -1.4 15.3
2009.2643835616 1004 -1.2 15.3
2009.2647260274 1003.7 -0.6 15.3
2009.2650684932 1004.2 -1.2 15.3
2009.2654109589 1005.4 -0.9 15.3
2009.2657534247 1005.8 1 0.4
2009.2660958904 1004.7 1.4 0.4
2009.2664383562 1004.5 0.3 0.4
2009.2667808219 1004.9 -0.8 0.4
2009.2671232877 1004.7 -0.9 0.4
2009.2674657534 1005.2 -1.1 0.4
2009.2678082192 1006.2 -1.1 0.4
2009.2681506849 1008.5 0.4 0.4
2009.2684931507 1009.4 4.4 0
2009.2688356164 1009.5 5.7 0
2009.2691780822 1010.3 2.2 0
2009.2695205479 1011.6 0.2 0
2009.2698630137 1012.8 -1.1 0
2009.2702054795 1013.2 -3.9 0
2009.2705479452 1013.2 -3 0
2009.270890411 1013.5 -1.6 0
2009.2712328767 1013 2.2 3.9
2009.2715753425 1012 0.8 3.9
2009.2719178082 1010.7 0.1 3.9
2009.272260274 1010.5 -1.4 3.9
2009.2726027397 1009.5 -1 3.9
2009.2729452055 1008 -1.5 3.9
2009.2732876712 1005.2 -1.8 3.9
2009.273630137 1002.8 -1.3 3.9
2009.2739726027 999.6 -0.4 2.8
2009.2743150685 995.6 1.9 2.8
2009.2746575342 993.3 0.9 2.8
2009.275 993.6 0.1 2.8
2009.2753424658 993.1 -0.1 2.8
2009.2756849315 993.1 0.6 2.8
2009.2760273973 994 0.8 2.8
2009.276369863 995.4 1.2 2.8
2009.2767123288 996.2 4.2 0
2009.2770547945 997.5 5 0
2009.2773972603 1000.1 4.6 0
2009.277739726 1002.1 2.2 0
2009.2780821918 1004.8 -1.7 0
2009.2784246575 1005.9 -3.4 0
2009.2787671233 1006.4 -3.3 0
2009.279109589 1007.1 -1.1 0
2009.2794520548 1007.5 1.9 4.2
2009.2797945205 1008 1.2 4.2
2009.2801369863 1008.3 0.4 4.2
2009.2804794521 1008.3 -0.2 4.2
2009.2808219178 1008.3 -0.3 4.2
2009.2811643836 1008.2 -0.8 4.2
2009.2815068493 1008.6 -0.8 4.2
2009.2818493151 1009.8 -0.2 4.2
2009.2821917808 1010.2 1.4 7.7
2009.2825342466 1009.8 2 7.7
2009.2828767123 1008 0.3 7.7
2009.2832191781 1004.1 0.1 7.7
2009.2835616438 1003 0.8 7.7
2009.2839041096 1005.3 0.1 7.7
2009.2842465753 1010.7 -0.9 7.7
2009.2845890411 1016.1 -0.6 7.7
2009.2849315068 1019.4 2.8 0
2009.2852739726 1022.9 4.4 0
2009.2856164384 1023.8 4.6 0
2009.2859589041 1025.3 1.5 0
2009.2863013699 1026.4 -1.5 0
2009.2866438356 1025.5 -0.7 0
2009.2869863014 1025.4 -1 0
2009.2873287671 1024.2 -0.7 0
2009.2876712329 1021.5 0.6 24.9
2009.2880136986 1020.4 0.5 24.9
2009.2883561644 1016.2 1 24.9
2009.2886986301 1013.7 0.5 24.9
2009.2890410959 1010.6 1.4 24.9
2009.2893835616 1007.9 1.5 24.9
2009.2897260274 1006.1 1.4 24.9
2009.2900684932 1007.7 0.3 24.9
2009.2904109589 1008.4 4 0.5
2009.2907534247 1011.2 2.9 0.5
2009.2910958904 1014.1 2.2 0.5
2009.2914383562 1017.2 -1.1 0.5
2009.2917808219 1020.4 -1.6 0.5
2009.2921232877 1022.9 -4.1 0.5
2009.2924657534 1024.4 -5.3 0.5
2009.2928082192 1024.9 -0.9 0.5
2009.2931506849 1025.1 2.7 0
2009.2934931507 1024.8 4.5 0
2009.2938356164 1023.7 2.6 0
2009.2941780822 1023.3 1.1 0
2009.2945205479 1022.3 -1.9 0
2009.2948630137 1020.3 -2.1 0
2009.2952054795 1018.9 -3.3 0
2009.2955479452 1016 -1 0
2009.295890411 1012.8 1 0
2009.2962328767 1009.4 1.4 0
2009.2965753425 1005.4 3 0
2009.2969178082 1002.6 1.6 0
2009.297260274 1000.2 1.5 0
2009.2976027397 998.6 -0.7 0
2009.2979452055 996.6 -1.9 0
2009.2982876712 995.4 0.6 0
2009.298630137 993.3 3.6 0
2009.2989726027 992.2 3.8 0
2009.2993150685 991.2 1.9 0
2009.2996575342 991.6 0.7 0
2009.3 991.8 -0.5 0
2009.3003424658 992.1 -0.9 0
2009.3006849315 993.7 -1.7 0
2009.3010273973 995.5 0.3 0
2009.301369863 996.9 2.1 0
2009.3017123288 999.1 1.9 0
2009.3020547945 1000.7 1.3 0
2009.3023972603 1003.2 0.4 0
2009.302739726 1004.7 -0.1 0
2009.3030821918 1005.4 -0.5 0
2009.3034246575 1005.8 -1.9 0
2009.3037671233 1006.4 1.8 0
2009.304109589 1006.2 5.7 0
2009.3044520548 1005.5 6.6 0
2009.3047945205 1004.5 4.2 0
2009.3051369863 1004.9 2.5 0
2009.3054794521 1004.7 0.1 0
2009.3058219178 1003.8 -1 0
2009.3061643836 1002.9 -2 0
2009.3065068493 1002.5 0.6 0
2009.3068493151 1001.6 4.4 0.1
2009.3071917808 1000.2 4 0.1
2009.3075342466 1000 2.5 0.1
2009.3078767123 1000.3 1.1 0.1
2009.3082191781 1000.6 0.1 0.1
2009.3085616438 1000.6 -0.5 0.1
2009.3089041096 1000.7 -0.8 0.1
2009.3092465753 1001.6 0.2 0.1
2009.3095890411 1001.9 0.5 0
2009.3099315068 1001.8 0.5 0
2009.3102739726 1002.2 0.1 0
2009.3106164384 1002.8 -0.1 0
2009.3109589041 1003.3 0 0
2009.3113013699 1003.6 -0.6 0
2009.3116438356 1004 -0.7 0
2009.3119863014 1004.8 1 0
2009.3123287671 1005 2.2 0
2009.3126712329 1004.7 1.7 0
2009.3130136986 1004.7 2 0
2009.3133561644 1005.5 0.5 0
2009.3136986301 1005.8 -1.5 0
2009.3140410959 1005.6 -2.4 0
2009.3143835616 1005.8 -2.7 0
2009.3147260274 1006.1 0.1 0
2009.3150684932 1005.6 4.6 0
2009.3154109589 1005.4 5.2 0
2009.3157534247 1004.8 4.7 0
2009.3160958904 1005.1 3 0
2009.3164383562 1006.2 -0.1 0
2009.3167808219 1005.4 -1.4 0
2009.3171232877 1004.7 -1.9 0
2009.3174657534 1004 1.2 0
2009.3178082192 1002.6 2.4 0
2009.3181506849 1001.9 3 0
2009.3184931507 1001.2 0.6 0
2009.3188356164 1000.8 -0.4 0
2009.3191780822 999.6 -0.5 0
2009.3195205479 997.7 -0.7 0
2009.3198630137 995.7 -1.5 0
2009.3202054795 995.9 0.2 0
2009.3205479452 996.7 2.3 0
2009.320890411 998 2.9 0
2009.3212328767 999.5 1.1 0
2009.3215753425 1002.5 -0.5 0
2009.3219178082 1004.9 -1.4 0
2009.322260274 1005.5 -3.5 0
2009.3226027397 1006.1 -5.1 0
2009.3229452055 1007 -1.5 0
2009.3232876712 1006.5 0.8 0
2009.323630137 1005.9 1.4 0
2009.3239726027 1005.2 1.2 0
2009.3243150685 1005.8 -0.3 0
2009.3246575342 1006.6 -1.3 0
2009.325 1007 -2.7 0
2009.3253424658 1007.7 -3.3 0
2009.3256849315 1008.7 0.1 0
2009.3260273973 1008.6 4.3 0
2009.326369863 1008.9 4.6 0
2009.3267123288 1009.5 4.3 0
2009.3270547945 1010.9 0.9 0
2009.3273972603 1012.4 0 0
2009.327739726 1013.8 -1.5 0
2009.3280821918 1014.1 -2.5 0
2009.3284246575 1014.6 0.1 0
2009.3287671233 1014.7 1.3 4.7
2009.329109589 1013.8 0.7 4.7
2009.3294520548 1013.5 0.4 4.7
2009.3297945205 1014 0.2 4.7
2009.3301369863 1014 0.1 4.7
2009.3304794521 1014 -0.1 4.7
2009.3308219178 1014.5 -2.1 4.7
2009.3311643836 1014.8 1 4.7
2009.3315068493 1015 5.6 0
2009.3318493151 1015 5.8 0
2009.3321917808 1016.4 5.1 0
2009.3325342466 1018.6 3 0
2009.3328767123 1021.4 0.9 0
2009.3332191781 1022.6 0.8 0
2009.3335616438 1023.3 -0.1 0
2009.3339041096 1024.6 1 0
2009.3342465753 1023.8 1.6 1.5
2009.3345890411 1023.2 1.4 1.5
2009.3349315068 1022.2 1.4 1.5
2009.3352739726 1022.1 0.8 1.5
2009.3356164384 1021 0.5 1.5
2009.3359589041 1019.3 0.3 1.5
2009.3363013699 1019.2 0.2 1.5
2009.3366438356 1017.9 0.6 1.5
2009.3369863014 1017.2 1.9 0
2009.3373287671 1016.5 2 0
2009.3376712329 1015.6 2.8 0
2009.3380136986 1016 2.2 0
2009.3383561644 1016.3 1.8 0
2009.3386986301 1015.6 1 0
2009.3390410959 1015.4 1 0
2009.3393835616 1014.9 1.9 0
2009.3397260274 1014.1 1.8 0.1
2009.3400684932 1011.7 1.7 0.1
2009.3404109589 1009.3 1 0.1
2009.3407534247 1008.7 0.9 0.1
2009.3410958904 1008.7 0.7 0.1
2009.3414383562 1008.4 1.1 0.1
2009.3417808219 1008.1 0.9 0.1
2009.3421232877 1007.9 3.5 0.1
2009.3424657534 1006.5 6.5 0
2009.3428082192 1005.6 8.4 0
2009.3431506849 1003.6 7.5 0
2009.3434931507 1003.1 4.3 0
2009.3438356164 1003.2 1.6 0
2009.3441780822 1003.5 0.6 0
2009.3445205479 1005.1 0.2 0
2009.3448630137 1006 3.4 0
2009.3452054795 1006 8.2 2.3
2009.3455479452 1006.3 9.6 2.3
2009.345890411 1006.7 8.5 2.3
2009.3462328767 1007.9 6.3 2.3
2009.3465753425 1009.6 3.7 2.3
2009.3469178082 1009.7 2.2 2.3
2009.347260274 1010 2 2.3
2009.3476027397 1008.9 0.6 2.3
2009.3479452055 1006.3 0.8 14.9
2009.3482876712 1006.1 1.4 14.9
2009.348630137 1004.6 1.7 14.9
2009.3489726027 1004 1.4 14.9
2009.3493150685 1002.6 1.6 14.9
2009.3496575342 1000.7 1.8 14.9
2009.35 997.9 1.7 14.9
2009.3503424658 994.7 2 14.9
2009.3506849315 992.6 1 3.4
2009.3510273973 993.1 7 3.4
2009.351369863 995.5 6 3.4
2009.3517123288 999.1 1.7 3.4
2009.3520547945 1001.8 1.6 3.4
2009.3523972603 1002.3 -0.7 3.4
2009.352739726 1003.4 -1.4 3.4
2009.3530821918 1003.8 2.2 3.4
2009.3534246575 1003.7 4.4 0
2009.3537671233 1003.8 4.5 0
2009.354109589 1003.5 7.4 0
2009.3544520548 1005.1 2 0
2009.3547945205 1005.7 1.1 0
2009.3551369863 1006.3 -0.5 0
2009.3554794521 1006.5 -0.4 0
2009.3558219178 1006.8 3.9 0
2009.3561643836 1006.5 7.2 0
2009.3565068493 1006.3 9.3 0
2009.3568493151 1006.6 8.6 0
2009.3571917808 1009 4.8 0
2009.3575342466 1010.2 3 0
